edad,trabajo,estado civil,educación,incumplimiento,saldo,vivienda,préstamo,contacto,día,mes,duración,campaña,días,anterior,resultado,y
47,admin.,casado,secundaria,no,368,sí,no,desconocido,5,may,125,2,-1,0,desconocido,no
50,technician,soltero,terciaria,no,339,sí,no,desconocido,5,may,2,3,-1,0,desconocido,no
32,blue-collar,casado,secundaria,no,1331,sí,no,desconocido,5,may,286,2,-1,0,desconocido,no
40,self-employed,casado,secundaria,no,672,sí,no,desconocido,5,may,164,2,-1,0,desconocido,no
37,management,casado,terciaria,no,58,sí,no,desconocido,5,may,98,2,-1,0,desconocido,no
54,technician,soltero,desconocido,no,447,sí,no,desconocido,5,may,742,2,-1,0,desconocido,no
24,student,soltero,secundaria,no,423,sí,no,desconocido,5,may,226,3,-1,0,desconocido,no
54,management,casado,terciaria,no,0,no,no,desconocido,5,may,120,2,-1,0,desconocido,no
34,technician,casado,secundaria,no,19,sí,no,desconocido,5,may,362,4,-1,0,desconocido,no
56,technician,divorciado,primaria,no,13,sí,no,desconocido,5,may,357,2,-1,0,desconocido,no
31,blue-collar,soltero,secundaria,no,3,sí,no,desconocido,5,may,200,2,-1,0,desconocido,no
24,student,soltero,secundaria,no,82,sí,no,desconocido,5,may,204,2,-1,0,desconocido,no
42,blue-collar,divorciado,primaria,no,28,sí,no,desconocido,5,may,126,3,-1,0,desconocido,no
57,technician,casado,secundaria,no,792,sí,no,desconocido,5,may,65,2,-1,0,desconocido,no
42,blue-collar,casado,desconocido,no,408,sí,no,desconocido,5,may,107,2,-1,0,desconocido,no
51,admin.,casado,secundaria,no,531,sí,no,desconocido,5,may,267,2,-1,0,desconocido,no
57,retired,casado,secundaria,no,211,sí,no,desconocido,5,may,248,2,-1,0,desconocido,no
36,services,soltero,secundaria,no,62,sí,no,desconocido,5,may,215,2,-1,0,desconocido,no
53,services,casado,desconocido,no,257,sí,no,desconocido,5,may,209,2,-1,0,desconocido,no
50,technician,casado,secundaria,no,1234,sí,no,desconocido,5,may,205,2,-1,0,desconocido,no
54,management,casado,terciaria,no,313,sí,no,desconocido,5,may,83,2,-1,0,desconocido,no
55,blue-collar,casado,secundaria,no,89,sí,no,desconocido,5,may,106,3,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,129,sí,sí,desconocido,5,may,189,2,-1,0,desconocido,no
43,management,casado,desconocido,no,0,sí,no,desconocido,5,may,105,2,-1,0,desconocido,no
56,admin.,casado,secundaria,no,353,sí,no,desconocido,5,may,106,2,-1,0,desconocido,no
54,technician,casado,desconocido,no,851,sí,no,desconocido,5,may,108,2,-1,0,desconocido,no
55,services,divorciado,primaria,no,96,sí,sí,desconocido,5,may,311,2,-1,0,desconocido,no
37,services,divorciado,secundaria,no,398,sí,sí,desconocido,5,may,214,2,-1,0,desconocido,no
33,admin.,soltero,terciaria,no,193,no,no,desconocido,5,may,132,2,-1,0,desconocido,no
46,admin.,casado,secundaria,no,-358,sí,no,desconocido,5,may,358,2,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,539,sí,sí,desconocido,5,may,453,2,-1,0,desconocido,no
51,technician,soltero,secundaria,no,0,sí,no,desconocido,5,may,364,2,-1,0,desconocido,no
40,retired,soltero,primaria,no,0,no,no,desconocido,5,may,136,2,-1,0,desconocido,no
42,blue-collar,casado,secundaria,no,490,sí,no,desconocido,5,may,386,2,-1,0,desconocido,no
51,blue-collar,casado,secundaria,no,0,sí,no,desconocido,5,may,173,2,-1,0,desconocido,no
49,blue-collar,casado,desconocido,no,403,sí,no,desconocido,5,may,241,2,-1,0,desconocido,no
48,management,casado,secundaria,no,161,sí,no,desconocido,5,may,224,3,-1,0,desconocido,no
32,technician,divorciado,terciaria,no,2558,no,no,desconocido,5,may,148,2,-1,0,desconocido,no
31,admin.,soltero,secundaria,no,98,sí,no,desconocido,5,may,196,2,-1,0,desconocido,no
55,management,soltero,terciaria,no,115,no,no,desconocido,5,may,111,4,-1,0,desconocido,no
40,blue-collar,soltero,secundaria,no,436,sí,no,desconocido,5,may,231,3,-1,0,desconocido,no
47,technician,casado,terciaria,no,831,sí,no,desconocido,5,may,316,3,-1,0,desconocido,no
57,technician,casado,desconocido,no,206,sí,no,desconocido,5,may,216,3,-1,0,desconocido,no
41,blue-collar,casado,secundaria,no,290,sí,no,desconocido,5,may,240,2,-1,0,desconocido,no
48,blue-collar,casado,secundaria,no,1,no,no,desconocido,5,may,669,3,-1,0,desconocido,no
42,blue-collar,casado,desconocido,no,57,sí,no,desconocido,5,may,425,2,-1,0,desconocido,no
30,blue-collar,soltero,secundaria,no,-457,sí,no,desconocido,5,may,143,2,-1,0,desconocido,no
58,management,soltero,terciaria,no,1387,sí,no,desconocido,5,may,174,5,-1,0,desconocido,no
45,management,divorciado,terciaria,no,24598,sí,no,desconocido,5,may,313,3,-1,0,desconocido,no
49,blue-collar,casado,secundaria,no,30,sí,no,desconocido,5,may,135,4,-1,0,desconocido,no
42,admin.,soltero,secundaria,no,1022,sí,no,desconocido,5,may,146,2,-1,0,desconocido,no
53,technician,casado,secundaria,no,56,sí,sí,desconocido,5,may,152,2,-1,0,desconocido,no
51,admin.,soltero,secundaria,sí,-2,no,no,desconocido,5,may,402,3,-1,0,desconocido,no
32,services,soltero,secundaria,no,121,sí,no,desconocido,5,may,213,2,-1,0,desconocido,no
41,blue-collar,soltero,secundaria,no,842,sí,no,desconocido,5,may,144,3,-1,0,desconocido,no
43,management,divorciado,secundaria,no,693,sí,no,desconocido,5,may,124,3,-1,0,desconocido,no
40,blue-collar,divorciado,secundaria,no,-333,sí,no,desconocido,5,may,183,2,-1,0,desconocido,no
50,blue-collar,casado,primaria,no,1533,sí,no,desconocido,5,may,325,2,-1,0,desconocido,no
34,management,casado,terciaria,no,46,sí,no,desconocido,5,may,39,4,-1,0,desconocido,no
53,services,casado,desconocido,no,18,no,no,desconocido,5,may,503,2,-1,0,desconocido,no
45,technician,casado,secundaria,no,44,sí,no,desconocido,5,may,95,4,-1,0,desconocido,no
39,blue-collar,casado,primaria,no,-100,sí,no,desconocido,5,may,680,2,-1,0,desconocido,no
44,services,casado,terciaria,no,510,sí,no,desconocido,5,may,421,4,-1,0,desconocido,no
55,management,casado,terciaria,no,685,sí,no,desconocido,5,may,174,3,-1,0,desconocido,no
46,management,soltero,terciaria,no,187,sí,no,desconocido,5,may,113,2,-1,0,desconocido,no
45,blue-collar,casado,secundaria,no,66,sí,no,desconocido,5,may,808,2,-1,0,desconocido,no
34,admin.,casado,secundaria,no,560,sí,no,desconocido,5,may,198,3,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,0,sí,no,desconocido,5,may,195,2,-1,0,desconocido,no
59,desconocido,divorciado,desconocido,no,27,no,no,desconocido,5,may,347,3,-1,0,desconocido,no
31,admin.,soltero,secundaria,no,12,sí,no,desconocido,5,may,208,2,-1,0,desconocido,no
44,blue-collar,soltero,secundaria,no,34,sí,no,desconocido,5,may,404,4,-1,0,desconocido,no
33,entrepreneur,soltero,terciaria,no,1068,sí,no,desconocido,5,may,396,2,-1,0,desconocido,no
40,blue-collar,casado,secundaria,no,211,sí,no,desconocido,5,may,216,4,-1,0,desconocido,no
46,admin.,soltero,terciaria,no,377,sí,no,desconocido,5,may,98,2,-1,0,desconocido,no
48,management,casado,terciaria,no,263,sí,no,desconocido,5,may,350,2,-1,0,desconocido,no
42,services,casado,secundaria,no,1263,sí,no,desconocido,6,may,114,2,-1,0,desconocido,no
27,services,casado,secundaria,no,8,sí,no,desconocido,6,may,88,3,-1,0,desconocido,no
48,admin.,casado,secundaria,no,126,sí,sí,desconocido,6,may,379,2,-1,0,desconocido,no
59,admin.,casado,secundaria,no,230,sí,no,desconocido,6,may,190,3,-1,0,desconocido,no
46,technician,casado,terciaria,no,841,sí,no,desconocido,6,may,158,1,-1,0,desconocido,no
38,admin.,divorciado,secundaria,no,308,sí,no,desconocido,6,may,102,1,-1,0,desconocido,no
43,management,divorciado,terciaria,no,1,sí,no,desconocido,6,may,306,1,-1,0,desconocido,no
38,admin.,divorciado,terciaria,no,86,sí,no,desconocido,6,may,218,1,-1,0,desconocido,no
23,student,soltero,secundaria,no,157,sí,no,desconocido,6,may,54,1,-1,0,desconocido,no
34,services,casado,secundaria,no,22,sí,no,desconocido,6,may,344,1,-1,0,desconocido,no
38,admin.,casado,secundaria,no,46,sí,sí,desconocido,6,may,195,1,-1,0,desconocido,no
37,blue-collar,casado,secundaria,no,1293,no,no,desconocido,6,may,652,1,-1,0,desconocido,no
25,admin.,soltero,secundaria,no,122,sí,no,desconocido,6,may,286,1,-1,0,desconocido,no
48,blue-collar,casado,desconocido,no,131,sí,no,desconocido,6,may,189,1,-1,0,desconocido,no
49,blue-collar,soltero,secundaria,no,143,sí,no,desconocido,6,may,83,1,-1,0,desconocido,no
38,administrative,soltero,secundaria,no,393,no,no,desconocido,6,may,184,2,-1,0,desconocido,no
43,blue-collar,casado,primaria,no,98,sí,no,desconocido,6,may,235,1,-1,0,desconocido,no
33,management,casado,terciaria,no,0,sí,no,desconocido,6,may,290,1,-1,0,desconocido,no
55,blue-collar,casado,secundaria,no,224,sí,no,desconocido,6,may,232,1,-1,0,desconocido,no
38,blue-collar,casado,secundaria,no,757,sí,no,desconocido,6,may,133,1,-1,0,desconocido,no
49,services,casado,secundaria,no,245,sí,sí,desconocido,6,may,318,1,-1,0,desconocido,no
40,management,casado,secundaria,no,8486,no,no,desconocido,6,may,260,3,-1,0,desconocido,no
43,admin.,casado,desconocido,no,350,no,no,desconocido,6,may,437,1,-1,0,desconocido,no
38,blue-collar,casado,secundaria,no,20,sí,no,desconocido,6,may,402,1,-1,0,desconocido,no
58,services,casado,secundaria,no,1667,sí,sí,desconocido,6,may,85,1,-1,0,desconocido,no
57,technician,casado,desconocido,no,345,sí,no,desconocido,6,may,125,1,-1,0,desconocido,no
32,unemployed,casado,secundaria,no,10,sí,no,desconocido,6,may,501,4,-1,0,desconocido,no
56,management,casado,terciaria,no,830,sí,sí,desconocido,6,may,1201,1,-1,0,desconocido,sí
58,blue-collar,divorciado,desconocido,no,29,sí,no,desconocido,6,may,253,1,-1,0,desconocido,no
60,retired,divorciado,secundaria,no,545,sí,no,desconocido,6,may,1030,1,-1,0,desconocido,sí
37,technician,casado,terciaria,no,8730,sí,no,desconocido,6,may,149,1,-1,0,desconocido,no
46,technician,divorciado,terciaria,no,477,sí,no,desconocido,6,may,114,1,-1,0,desconocido,no
27,admin.,casado,secundaria,no,4,sí,no,desconocido,6,may,243,1,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,1205,sí,no,desconocido,6,may,769,2,-1,0,desconocido,no
32,technician,soltero,secundaria,no,0,sí,sí,desconocido,6,may,135,3,-1,0,desconocido,no
40,admin.,soltero,secundaria,no,263,sí,no,desconocido,6,may,231,1,-1,0,desconocido,no
38,admin.,casado,secundaria,no,1,no,no,desconocido,6,may,76,1,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,283,no,sí,desconocido,6,may,199,1,-1,0,desconocido,no
47,blue-collar,casado,primaria,no,206,sí,no,desconocido,6,may,152,1,-1,0,desconocido,no
42,housemaid,casado,primaria,no,17,sí,no,desconocido,6,may,124,1,-1,0,desconocido,no
48,technician,casado,secundaria,no,141,sí,sí,desconocido,6,may,424,1,-1,0,desconocido,no
29,self-employed,soltero,terciaria,no,16,sí,no,desconocido,6,may,43,1,-1,0,desconocido,no
50,services,casado,secundaria,no,206,sí,no,desconocido,6,may,154,1,-1,0,desconocido,no
52,technician,casado,desconocido,no,7,no,no,desconocido,6,may,203,2,-1,0,desconocido,no
50,management,casado,terciaria,no,0,no,no,desconocido,6,may,326,1,-1,0,desconocido,no
58,retired,casado,terciaria,no,0,no,no,desconocido,6,may,393,1,-1,0,desconocido,no
46,blue-collar,divorciado,primaria,no,1927,sí,no,desconocido,6,may,241,3,-1,0,desconocido,no
38,technician,casado,secundaria,no,284,sí,no,desconocido,6,may,483,1,-1,0,desconocido,no
46,blue-collar,casado,secundaria,no,1660,sí,no,desconocido,6,may,259,1,-1,0,desconocido,no
32,services,soltero,secundaria,no,406,sí,no,desconocido,6,may,227,1,-1,0,desconocido,no
51,blue-collar,casado,primaria,no,230,sí,no,desconocido,6,may,673,1,-1,0,desconocido,no
39,admin.,soltero,secundaria,no,-25,sí,no,desconocido,6,may,576,1,-1,0,desconocido,no
48,admin.,casado,secundaria,no,182,sí,no,desconocido,6,may,180,2,-1,0,desconocido,no
36,entrepreneur,casado,terciaria,no,1169,sí,no,desconocido,6,may,168,2,-1,0,desconocido,no
34,admin.,divorciado,secundaria,no,67,sí,no,desconocido,6,may,90,1,-1,0,desconocido,no
40,technician,casado,secundaria,no,77,no,no,desconocido,6,may,505,1,-1,0,desconocido,no
43,unemployed,casado,secundaria,no,0,sí,no,desconocido,6,may,245,1,-1,0,desconocido,no
52,blue-collar,divorciado,primaria,no,55,sí,sí,desconocido,6,may,186,1,-1,0,desconocido,no
33,technician,casado,secundaria,sí,72,sí,no,desconocido,6,may,623,1,-1,0,desconocido,no
49,management,soltero,terciaria,no,163,sí,no,desconocido,6,may,496,3,-1,0,desconocido,no
32,management,soltero,terciaria,no,151,sí,no,desconocido,6,may,118,1,-1,0,desconocido,no
39,admin.,soltero,secundaria,no,113,sí,no,desconocido,6,may,342,1,-1,0,desconocido,no
40,blue-collar,casado,secundaria,no,0,sí,no,desconocido,6,may,225,1,-1,0,desconocido,no
38,technician,soltero,terciaria,no,9,sí,no,desconocido,6,may,185,3,-1,0,desconocido,no
43,management,casado,secundaria,no,375,sí,no,desconocido,6,may,196,2,-1,0,desconocido,no
39,services,casado,secundaria,no,1142,sí,no,desconocido,6,may,276,1,-1,0,desconocido,no
54,blue-collar,casado,primaria,no,2102,sí,no,desconocido,6,may,76,1,-1,0,desconocido,no
38,technician,soltero,terciaria,no,4325,sí,no,desconocido,6,may,87,1,-1,0,desconocido,no
40,blue-collar,casado,secundaria,no,217,sí,no,desconocido,6,may,195,1,-1,0,desconocido,no
55,admin.,casado,secundaria,no,131,sí,no,desconocido,6,may,744,1,-1,0,desconocido,no
42,management,casado,terciaria,no,1680,sí,no,desconocido,6,may,765,1,-1,0,desconocido,no
39,blue-collar,casado,secundaria,no,0,sí,no,desconocido,6,may,262,1,-1,0,desconocido,no
40,blue-collar,casado,primaria,no,46,sí,no,desconocido,6,may,119,1,-1,0,desconocido,no
32,blue-collar,casado,secundaria,no,320,sí,no,desconocido,6,may,198,2,-1,0,desconocido,no
55,admin.,casado,secundaria,no,183,sí,no,desconocido,6,may,150,1,-1,0,desconocido,no
45,blue-collar,casado,secundaria,no,39,no,no,desconocido,6,may,241,1,-1,0,desconocido,no
35,management,soltero,terciaria,no,560,sí,no,desconocido,6,may,181,1,-1,0,desconocido,no
58,technician,divorciado,secundaria,no,469,no,no,desconocido,6,may,196,1,-1,0,desconocido,no
35,admin.,casado,secundaria,no,530,sí,no,desconocido,6,may,149,1,-1,0,desconocido,no
49,services,casado,primaria,no,61,sí,no,desconocido,6,may,246,1,-1,0,desconocido,no
34,technician,soltero,terciaria,no,242,sí,no,desconocido,6,may,112,1,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,139,sí,no,desconocido,6,may,309,2,-1,0,desconocido,no
24,self-employed,soltero,secundaria,no,0,sí,no,desconocido,6,may,278,1,-1,0,desconocido,no
34,technician,casado,secundaria,no,367,sí,no,desconocido,6,may,140,1,-1,0,desconocido,no
51,admin.,divorciado,secundaria,no,228,sí,no,desconocido,6,may,136,1,-1,0,desconocido,no
39,technician,soltero,desconocido,no,45248,sí,no,desconocido,6,may,1623,1,-1,0,desconocido,sí
50,self-employed,casado,desconocido,no,-84,sí,no,desconocido,6,may,101,1,-1,0,desconocido,no
32,services,soltero,secundaria,no,310,sí,no,desconocido,6,may,144,1,-1,0,desconocido,no
42,blue-collar,casado,desconocido,no,132,sí,no,desconocido,6,may,238,1,-1,0,desconocido,no
50,technician,casado,secundaria,no,797,sí,no,desconocido,6,may,354,1,-1,0,desconocido,no
40,services,casado,secundaria,no,71,no,no,desconocido,6,may,79,1,-1,0,desconocido,no
46,management,divorciado,desconocido,no,2,sí,no,desconocido,6,may,187,1,-1,0,desconocido,no
37,management,casado,terciaria,no,231,sí,sí,desconocido,6,may,451,2,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,270,sí,sí,desconocido,6,may,159,1,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,274,sí,sí,desconocido,6,may,409,1,-1,0,desconocido,no
40,admin.,soltero,secundaria,no,-109,sí,sí,desconocido,6,may,170,1,-1,0,desconocido,no
37,technician,casado,secundaria,no,1,sí,no,desconocido,6,may,608,1,-1,0,desconocido,sí
33,blue-collar,soltero,secundaria,sí,-60,no,no,desconocido,6,may,243,1,-1,0,desconocido,no
35,blue-collar,casado,secundaria,no,89,sí,no,desconocido,6,may,145,2,-1,0,desconocido,no
58,blue-collar,divorciado,secundaria,no,-11,no,no,desconocido,6,may,112,1,-1,0,desconocido,no
39,blue-collar,casado,primaria,no,0,sí,no,desconocido,6,may,262,2,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,-509,sí,no,desconocido,6,may,124,1,-1,0,desconocido,no
39,unemployed,casado,primaria,no,408,sí,no,desconocido,6,may,53,1,-1,0,desconocido,no
36,services,soltero,primaria,no,58,sí,no,desconocido,6,may,134,1,-1,0,desconocido,no
57,retired,soltero,secundaria,no,1640,no,sí,desconocido,6,may,204,4,-1,0,desconocido,no
36,admin.,soltero,secundaria,no,20,sí,no,desconocido,6,may,186,1,-1,0,desconocido,no
50,blue-collar,casado,primaria,no,71,sí,no,desconocido,6,may,678,1,-1,0,desconocido,no
55,blue-collar,casado,secundaria,no,52,sí,no,desconocido,6,may,182,1,-1,0,desconocido,no
44,self-employed,casado,terciaria,no,292,sí,no,desconocido,6,may,162,1,-1,0,desconocido,no
44,services,divorciado,secundaria,no,424,sí,no,desconocido,6,may,27,1,-1,0,desconocido,no
39,housemaid,soltero,primaria,no,109,sí,no,desconocido,6,may,699,3,-1,0,desconocido,no
46,blue-collar,casado,desconocido,no,1044,sí,no,desconocido,6,may,43,1,-1,0,desconocido,no
39,blue-collar,casado,secundaria,no,983,sí,no,desconocido,6,may,97,1,-1,0,desconocido,no
34,admin.,casado,secundaria,no,869,no,no,desconocido,6,may,1677,1,-1,0,desconocido,sí
40,blue-collar,casado,primaria,no,668,sí,no,desconocido,6,may,283,2,-1,0,desconocido,no
50,management,casado,terciaria,no,964,sí,no,desconocido,6,may,323,1,-1,0,desconocido,no
31,management,soltero,secundaria,no,301,sí,no,desconocido,6,may,82,1,-1,0,desconocido,no
37,admin.,soltero,secundaria,no,140,sí,no,desconocido,6,may,310,1,-1,0,desconocido,no
39,management,soltero,secundaria,no,1877,sí,no,desconocido,6,may,185,1,-1,0,desconocido,no
51,blue-collar,casado,primaria,no,1127,sí,no,desconocido,6,may,47,1,-1,0,desconocido,no
41,technician,casado,secundaria,no,871,sí,no,desconocido,6,may,145,1,-1,0,desconocido,no
41,technician,casado,secundaria,no,767,sí,sí,desconocido,6,may,204,1,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,0,no,no,desconocido,6,may,187,1,-1,0,desconocido,no
30,services,soltero,secundaria,no,209,sí,no,desconocido,6,may,30,2,-1,0,desconocido,no
54,management,divorciado,primaria,no,0,no,no,desconocido,6,may,472,1,-1,0,desconocido,no
43,blue-collar,divorciado,secundaria,no,110,sí,sí,desconocido,6,may,448,1,-1,0,desconocido,no
59,management,divorciado,terciaria,no,-76,sí,sí,desconocido,6,may,264,1,-1,0,desconocido,no
47,technician,casado,desconocido,no,178,sí,no,desconocido,6,may,169,1,-1,0,desconocido,no
40,blue-collar,casado,primaria,no,-66,sí,no,desconocido,6,may,288,1,-1,0,desconocido,no
32,technician,casado,secundaria,no,0,sí,no,desconocido,6,may,176,2,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,1,sí,no,desconocido,6,may,215,1,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,0,sí,no,desconocido,6,may,337,1,-1,0,desconocido,no
55,unemployed,casado,terciaria,no,5345,no,no,desconocido,6,may,278,1,-1,0,desconocido,no
30,blue-collar,divorciado,secundaria,no,-209,sí,no,desconocido,6,may,188,2,-1,0,desconocido,no
39,admin.,soltero,secundaria,no,0,sí,no,desconocido,6,may,174,2,-1,0,desconocido,no
39,blue-collar,divorciado,secundaria,no,42,sí,no,desconocido,6,may,226,2,-1,0,desconocido,no
50,blue-collar,divorciado,secundaria,no,41,sí,no,desconocido,6,may,190,1,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,-99,sí,no,desconocido,6,may,111,2,-1,0,desconocido,no
37,technician,soltero,secundaria,no,17,sí,no,desconocido,6,may,164,1,-1,0,desconocido,no
46,admin.,casado,primaria,no,276,sí,sí,desconocido,6,may,157,2,-1,0,desconocido,no
32,technician,soltero,desconocido,no,-170,no,no,desconocido,6,may,46,1,-1,0,desconocido,no
